date,news_count,category_BIS,category_FOMC,category_UCSB,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_weekend,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_n_chunks
2021-11-24,2,0.5,0.5,0.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.0,0.03413823340088125,0.03247087588533755,0.9333908557891846,0.0016673575155436993,0.3016651075850564,0.211210989019096,0.48712390674990513,0.0904541185659603,4.5
2021-12-08,1,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.0,0.3393691778182983,0.0358570106327533,0.6247738003730774,0.3035121671855449,0.0644205085011458,0.2101887511185174,0.7253907564015466,-0.1457682426173716,5.0
2021-12-13,1,1.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,0.0640235021710395,0.7420102953910828,0.1939662545919418,-0.6779867932200432,0.0830337758320401,0.4449747513584423,0.4719914876757689,-0.3619409755264022,5.0
2021-12-15,2,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0.0,0.0299663292244076,0.0561373773962259,0.9138963222503662,-0.0261710481718182,0.20575099138904596,0.13257497887392725,0.6616740384760129,0.07317601251511874,8.0
2021-12-16,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0.0,0.3038666844367981,0.0335558913648128,0.6625774502754211,0.2703107930719852,0.0489569465540497,0.1523913805074922,0.7986516916137492,-0.1034344339534424,4.0
2021-12-17,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.0,0.0283300895243883,0.8713791966438293,0.1002906560897827,-0.843049107119441,0.0518685161217537,0.1330110045532366,0.8151204859802478,-0.0811424884314829,11.0
2021-12-21,2,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.0,0.0354922106489539,0.4104634542018175,0.5540443584322929,-0.3749712435528636,0.25260404858445706,0.17574641261505308,0.5716495386385232,0.07685763596940401,5.5
2022-01-05,1,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0,0.027175897732377,0.0513251759111881,0.9214988946914672,-0.024149278178811,0.7122742355942995,0.0659514571535167,0.2217742665031532,0.6463227784407828,2.0
2022-01-07,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.0,0.0508928708732128,0.0318124219775199,0.91729474067688,0.0190804488956928,0.3270180783549525,0.0197509804020237,0.6532309266632029,0.3072670979529288,6.0
2022-01-13,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0382855832576751,0.8899540305137634,0.0717602968215942,-0.8516684472560883,0.0357797935227477,0.3250199083066863,0.6392002907510186,-0.2892401147839386,4.0
2022-01-26,2,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0,0.0360408285632729,0.051279152743518304,0.9126800298690796,-0.0152383241802454,0.2285188209917398,0.1615896500619839,0.6098915216612834,0.0669291709297559,7.0
2022-01-27,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0754169449210167,0.4861668646335602,0.4384161829948425,-0.4107499197125435,0.1084755780894338,0.2664522443932348,0.6250721937833399,-0.157976666303801,10.0
2022-02-07,1,1.0,0.0,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,0.0430443659424781,0.0247435178607702,0.9322121739387512,0.0183008480817079,0.1097317737495672,0.1723638673761568,0.7179043737339874,-0.0626320936265896,4.0
2022-02-16,1,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.1252390992567632,0.2193413029851216,0.6554195945783354,-0.0941022037283583,3.0
2022-02-18,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.0,0.0308295916765928,0.6937482357025146,0.2754221856594085,-0.6629186440259218,0.0512063118193406,0.4227409377133251,0.5260527444148352,-0.3715346258939845,10.0
2022-02-23,1,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.0,0.0283651277422904,0.8264486193656921,0.1451863348484039,-0.7980834916234016,0.0536705379432165,0.158537894018921,0.7877915747122692,-0.1048673560757044,10.0
2022-02-24,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.0,0.0569935031235218,0.394845962524414,0.5481605529785156,-0.3378524594008922,0.1756330081802377,0.3072983261840264,0.5170686636232333,-0.1316653180037887,8.0
2022-03-01,2,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.0,0.042228352278470896,0.8027684688568115,0.1550031527876854,-0.7605401165783405,0.04955518226264925,0.4000549717631063,0.5503898519396846,-0.350499789500457,6.0
2022-03-02,1,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.0,0.0251887571066617,0.812991201877594,0.1618200689554214,-0.7878024447709322,0.2050174149003005,0.3374340423045566,0.4575485372645115,-0.132416627404256,6.0
2022-03-04,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0,0.1381658911705017,0.0168589632958173,0.8449751138687134,0.1213069278746843,0.2004181742260899,0.2354017091428451,0.5641801295409749,-0.0349835349167552,5.0
2022-03-07,1,1.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.0,0.1597537845373153,0.016850670799613,0.8233955502510071,0.1429031137377023,0.1508293545908645,0.1863148857247908,0.6628557634321601,-0.0354855311339263,6.0
2022-03-11,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0,0.0200718659907579,0.5368030071258545,0.4431250691413879,-0.5167311411350965,0.1152189709182058,0.4956009681377979,0.389180083704911,-0.3803819972195921,5.0
2022-03-16,2,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.0,0.034839295782148796,0.051804657094180556,0.9133560657501221,-0.01696536131203175,0.1596055066587804,0.12103062441457471,0.71936386181641,0.03857488224420565,7.0
2022-03-18,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0,0.0187072176486253,0.711261510848999,0.2700313031673431,-0.6925542932003736,0.0826884565466144,0.1896063728232357,0.7277051643782301,-0.1069179162766213,8.0
2022-03-30,2,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.0,0.0258922530338168,0.47898092772811646,0.4951268602162599,-0.45308867469429975,0.1498327895852152,0.25593165697733977,0.5942355579682727,-0.1060988673921246,14.0
2022-04-01,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.0,0.0278346166014671,0.6590178608894348,0.313147485256195,-0.6311832442879677,0.1404714632175149,0.1006021609208387,0.758926384283279,0.0398693022966762,8.0
2022-04-06,1,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.6890006534195701,0.2007581041268646,0.1102412317236354,0.4882425492927054,5.0
2022-04-07,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.0,0.0164307504892349,0.9332320094108582,0.0503372475504875,-0.9168012589216232,0.043250388591003,0.4764794900162666,0.4802700971304993,-0.4332291014252635,9.0
2022-04-08,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.0,0.2108311653137207,0.020761476829648,0.7684073448181152,0.1900696884840726,0.4830947586970217,0.0266576920712024,0.4902475463076712,0.4564370666258192,7.0
2022-04-09,1,1.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1.0,0.3041777312755584,0.629521369934082,0.0663009658455848,-0.3253436386585235,0.0459765810049674,0.3713631068401665,0.58266031407644,-0.325386525835199,7.0
2022-04-19,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.0,0.0943696796894073,0.01587107591331,0.8897591829299927,0.0784986037760973,0.3583372279535979,0.0154617888018644,0.626200990865214,0.3428754391517335,5.0
2022-04-21,2,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.0,0.10259703453630205,0.48223974183201784,0.4151632636785507,-0.3796427072957158,0.16424398163678725,0.3823864351589386,0.45336959829419216,-0.21814245352215128,13.0
2022-05-04,2,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.0,0.03452806454151865,0.0516430521383881,0.9138288795948029,-0.017114987596869448,0.17219112478951784,0.2132350479081011,0.6145738137561076,-0.04104392311858324,7.0
2022-05-05,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.0,0.0493105687201023,0.0273550394922494,0.9233343601226808,0.0219555292278528,0.1394967431668221,0.0598929989429419,0.8006102572695851,0.0796037442238801,23.0
2022-05-09,1,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0821028873324394,0.3145959973335266,0.6033011674880981,-0.2324931100010872,0.3592984299333716,0.1724794074576924,0.4682221643963708,0.1868190224756792,6.0
2022-05-16,1,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0759436413645744,0.0216156654059886,0.9024407267570496,0.0543279759585857,0.1648158913567079,0.2663092109715637,0.5688748979308428,-0.1014933196148558,30.0
2022-05-20,2,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.0,0.022423171903938,0.5739978104829788,0.403578975237906,-0.5515746385790408,0.10358523761668399,0.16898782420363662,0.7274269370153974,-0.06540258658695255,9.0
2022-05-25,1,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.3382324500757659,0.3493393902244985,0.3124281871435033,-0.0111069401487325,4.0
2022-05-26,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.0,0.0272603407502174,0.6759132146835327,0.2968264520168304,-0.6486528739333153,0.0347778248881025,0.2690545918890452,0.6961675986905411,-0.2342767670009427,8.0
2022-06-02,3,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,0.2461159825325012,0.03340487771977976,0.7204790910085043,0.2127111048127214,0.35329712789047146,0.050316310586900864,0.5963865459970611,0.30298081730357057,3.6666666666666665
2022-06-03,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,0.028152322396636,0.8939191699028015,0.0779284462332725,-0.8657668475061655,0.0509849533751376,0.3926313006678207,0.5563837397513784,-0.3416463472926831,7.0
2022-06-06,1,1.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,0.0243214815855026,0.8729578256607056,0.102720707654953,-0.8486363440752029,0.0430045755008275,0.2758756444970995,0.6811197908597125,-0.2328710689962719,8.0
2022-06-07,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0,0.2266481518745422,0.0428670048713684,0.7304848432540894,0.1837811470031738,0.4828186001488536,0.0278006258830288,0.4893807754811631,0.4550179742658247,7.0
2022-06-08,2,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0,0.0260582529008388,0.8701387643814087,0.1038029883056879,-0.8440805114805698,0.07063301486131485,0.35719258382794966,0.572174429283416,-0.2865595689666348,6.5
2022-06-10,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,0.034331701695919,0.0213842876255512,0.944283962249756,0.0129474140703678,0.0363827871993211,0.1773495998357286,0.7862676104011214,-0.1409668126364075,38.0
2022-06-13,1,1.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,0.0759326219558715,0.5294452905654907,0.3946220576763153,-0.4535126686096191,0.0500764498840527,0.2666745388436098,0.6832490146518848,-0.2165980889595571,5.0
2022-06-15,2,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0,0.03578271064907305,0.05138732399791475,0.9128299653530121,-0.015604613348841648,0.1486927247573317,0.18631370903170238,0.6649935697475862,-0.03762098427437065,7.0
2022-06-16,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,0.0179492551833391,0.902164876461029,0.0798858255147934,-0.8842156212776899,0.0274600691310979,0.5217402036255855,0.4507997308489365,-0.4942801344944875,5.0
2022-06-24,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,0.0160460714250803,0.8782767057418823,0.105677306652069,-0.862230634316802,0.0276019111755612,0.3864953827967777,0.5859027055527879,-0.3588934716212164,6.0
2022-06-28,3,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0,0.04654957043627891,0.3015783280134201,0.6518721083799998,-0.2550287575771411,0.15267830205493624,0.12433950394941794,0.7229822021725621,0.02833879810551827,15.333333333333334
2022-06-30,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,0.0791710391640663,0.2550289630889892,0.6657999753952026,-0.1758579239249229,0.2708462275443792,0.0917763482125866,0.6373774232953491,0.1790698793317925,35.0
2022-07-06,1,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.54240179563994,0.1181090388900559,0.3394891898334026,0.424292756749884,2.0
2022-07-27,2,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0,0.03699942957609885,0.050667810253798906,0.9123328030109406,-0.0136683806777,0.14491432973492124,0.13024232320522475,0.7248433507402722,0.014672006529696548,8.5
2022-08-01,1,1.0,0.0,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0863603502511978,0.0283321235328912,0.8853075504302979,0.0580282267183065,0.0599577790103396,0.283837125765882,0.6562050753223653,-0.2238793467555423,4.0
2022-08-02,2,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0.0,0.04453765694051975,0.8671395480632782,0.0883228294551372,-0.8226018911227584,0.0329894083927334,0.25862535953370064,0.7083852162772049,-0.2256359511409672,14.5
